Last: mdl.locTime.Y,Mean: mdl.climate.microclim.RsDif,Mean: mdl.climate.microclim.RsDir,Mean: mdl.climate.microclim.RsUp,Mean: mdl.climate.microclim.RthDw,Mean: mdl.climate.microclim.RthUp,Mean: mdl.climate.microclim.TaC,Sum: mdl.climate.microclim.Rain,Mean: mdl.climate.microclim.d,Sum: mdl.forest.ETR,Sum: mdl.forest.NEE,Mean: mdl.forest.Rnet,Mean: mdl.forest.H,Last: mdl.forest.treeStand.Age,Mean: mdl.forest.treeStand.LeafFall,Mean: mdl.forest.treeStand.SoilRootsWaterPotential,Sum: mdl.forest.treeStand.Rm,Sum: mdl.forest.treeStand.Rg,Mean: mdl.forest.treeStand.BranchSenescence,Mean: mdl.forest.treeStand.RootSenescence,Last: mdl.forest.treeStand.IStress,Last: mdl.forest.treeStand.treesCount,Last: mdl.forest.treeStand.DBHmean,Last: mdl.forest.treeStand.HEIGHTmean,Last: mdl.forest.treeStand.W,Last: mdl.forest.treeStand.Wa,Last: mdl.forest.treeStand.Wr,Last: mdl.forest.treeStand.Wstem,Last: mdl.forest.treeStand.WProducted,Mean: mdl.forest.treeStand.canopy.LAI,Mean: mdl.forest.treeStand.canopy.Rnet,Mean: mdl.forest.treeStand.canopy.H,Sum: mdl.forest.treeStand.canopy.Transpiration,Sum: mdl.forest.treeStand.canopy.Evaporation,Sum: mdl.forest.treeStand.canopy.Assimilation,Sum: mdl.forest.underStorey.Rm,Sum: mdl.forest.underStorey.Rg,Mean: mdl.forest.underStorey.foliage.LitterFall,Mean: mdl.forest.underStorey.roots.LitterFall,Mean: mdl.forest.underStorey.perennial.LitterFall,Max: mdl.forest.underStorey.canopy.LAI,Mean: mdl.forest.underStorey.canopy.Rnet,Mean: mdl.forest.underStorey.canopy.H,Sum: mdl.forest.underStorey.canopy.Transpiration,Sum: mdl.forest.underStorey.canopy.Evaporation,Sum: mdl.forest.underStorey.canopy.Assimilation,Mean: mdl.forest.soil.surface.Rnet,Mean: mdl.forest.soil.surface.H,Sum: mdl.forest.soil.surface.ETR,Mean: mdl.forest.soil.waterCycle.MoistureDeficit,Mean: mdl.forest.soil.waterCycle.RootLayerWaterPotential,Mean: mdl.forest.soil.carbonCycle.Ra,Mean: mdl.forest.soil.carbonCycle.Rh,Last: mdl.forest.soil.carbonCycle.HUM,Last: mdl.forest.soil.carbonCycle.BIO,Last: mdl.forest.soil.carbonCycle.DPM,Last: mdl.forest.soil.carbonCycle.RPM,Last: mdl.forest.soil.carbonCycle.HUM_age,Last: mdl.forest.soil.carbonCycle.BIO_age,Last: mdl.forest.soil.carbonCycle.DPM_age,Last: mdl.forest.soil.carbonCycle.RPM_age,Mean: mdl.manager.harvest_Wstem,Mean: mdl.manager.harvest_Wcrown,Mean: mdl.manager.harvest_Wstub,Mean: mdl.manager.harvest_Wtaproot,Mean: mdl.manager.harvest_Wneedles
1989, 146.575, 32.1811, 6.70975, 358.404, 406.446, 15.55, 2, 763.786, 1.63554, 6.00183, 130.715, 74.1841, 19, 0, -2.02821, 3.60966, 2.69807, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.6407, 84.3239, 59.3575, 1.28447E-157, 0.876292, 1.24823, 0.077216, 0, 0.000461276, 0.000765471, 0.000498878, 0.36017, 7.87324, 5.17401, 0, 0.0946599, 0.0516741, 28.5663, 9.65252, 0.664584, 0.990889, -2.05894, 0.0479884, 0.038199, 7645.28, 328.154, 76.3591, 1182.87, 218.185, 38.7503, 2.35387, 7.35339, 0, 0, 0, 0, 0, 
1989, 152.263, 68.9458, 7.92762, 346.738, 406.578, 14.75, 2.5, 467.123, 0.996985, 5.50857, 161.368, 116.763, 19, 0, -2.02209, 3.46071, 2.68604, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.65557, 105.516, 87.6476, 7.4644E-194, 0.625731, 1.26992, 0.0713313, 0, 0.000449744, 0.000746334, 0.000497382, 0.351166, 10.2104, 7.51629, 0.0067733, 0.0876124, 0.280147, 29.4984, 21.5991, 0.276869, 0.987385, -1.99132, 0.0465661, 0.0350232, 7645.25, 328.069, 76.4883, 1183.54, 218.185, 38.752, 2.35176, 7.35296, 0, 0, 0, 0, 0, 
1989, 137.608, 35.3165, 6.44552, 348.542, 394.835, 13.95, 2.5, 506.711, 2.0544, 4.79926, 126.631, 59.0334, 19, 0, -1.9336, 3.1452, 2.67318, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.67044, 81.4357, 50.138, 3.99308E-230, 1.09755, 1.07038, 0.0665229, 0, 0.0004385, 0.000727676, 0.00049589, 0.342387, 7.31219, 2.73496, 0.0604122, 0.100216, 0.806321, 28.8645, 6.16043, 0.796225, 0.979365, -1.85364, 0.0452649, 0.0329607, 7645.23, 327.988, 76.6286, 1184.21, 218.186, 38.7537, 2.3498, 7.35256, 0, 0, 0, 0, 0, 
1989, 146.391, 14.2648, 6.18473, 366.374, 408.469, 15.85, 3.5, 431.318, 0.757861, 3.95165, 118.56, 83.3204, 19, 0, -1.87427, 3.5863, 2.6595, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.68531, 76.2821, 64.7403, 0.0522066, 0.352059, 2.23421, 0.0661472, 0, 0.000427538, 0.000709484, 0.000494402, 0.333827, 7.79856, 3.42563, 0.0908562, 0.0626564, 0.889475, 20.8531, 15.1545, 0.200083, 0.969415, -1.71077, 0.0445671, 0.0318076, 7645.2, 327.905, 76.7453, 1184.87, 218.187, 38.7554, 2.34796, 7.3522, 0, 0, 0, 0, 0, 
1989, 121.889, 187.761, 9.97864, 324.191, 410.986, 14.5, 0.5, 735.228, 2.22403, 1.40686, 222.855, 141.612, 19, 0, -1.88204, 3.68243, 2.64502, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.70018, 145.895, 113.975, 0.222885, 0.884621, 4.66789, 0.0634083, 0, 0.000416849, 0.000691747, 0.000492919, 0.325481, 13.2049, 6.73053, 0.164514, 0.0626973, 1.10016, 46.2811, 20.9066, 0.889313, 0.955196, -1.54419, 0.0440839, 0.032668, 7645.17, 327.821, 76.8427, 1185.52, 218.188, 38.7571, 2.34626, 7.35186, 0, 0, 0, 0, 0, 
1989, 154.239, 82.097, 8.34053, 338.505, 399.478, 12.95, 5.5, 368.74, 0.649044, 2.49885, 175.363, 139.742, 19, 0, -1.84063, 3.17984, 2.62977, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.71505, 115.672, 107.189, 0.0821639, 0.214057, 3.23179, 0.059709, 0, 0.000406428, 0.000674453, 0.00049144, 0.317344, 10.8515, 6.22535, 0.116759, 0.045313, 0.934654, 31.7717, 26.3277, 0.190752, 0.959384, -1.59196, 0.0433264, 0.0331661, 7645.15, 327.743, 76.9721, 1186.17, 218.189, 38.7588, 2.34468, 7.35156, 0, 0, 0, 0, 0, 
1989, 151.407, 107.055, 8.91282, 337.54, 406.524, 14.35, 0, 563.024, 2.07303, -1.34485, 189.478, 112.744, 19, 0, -1.74094, 3.50644, 2.61375, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.72992, 123.854, 91.7032, 0.38521, 0.740337, 7.27173, 0.0592476, 0, 0.000396267, 0.000657592, 0.000489966, 0.309411, 10.8693, 4.31169, 0.178667, 0.0513717, 0.995201, 37.192, 16.7288, 0.717448, 0.928546, -1.31493, 0.0427493, 0.0309436, 7645.12, 327.657, 77.0405, 1186.81, 218.189, 38.7605, 2.34321, 7.35129, 0, 0, 0, 0, 0, 
1989, 138.763, 157.933, 9.77875, 330.047, 421.384, 14.3, 0, 713.272, 0.914798, 0.171111, 205.358, 137.895, 19, 0, -1.76478, 4.10343, 2.597, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.74479, 135.849, 109.43, 0.355562, 1.58707E-05, 6.28205, 0.0589132, 0, 0.000386361, 0.000641152, 0.000488496, 0.301675, 12.4082, 7.4854, 0.173253, 0, 1.12083, 31.9506, 20.9805, 0.385967, 0.935887, -1.37002, 0.042392, 0.0339441, 7645.09, 327.573, 77.1159, 1187.44, 218.19, 38.7621, 2.34187, 7.35105, 0, 0, 0, 0, 0, 
1989, 123.202, 75.0969, 6.89469, 365.415, 428.507, 19.45, 5.5, 826.012, 2.45633, 1.0365, 135.207, 53.9552, 19, 0, -1.79688, 4.77828, 2.57953, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.75965, 87.8521, 49.0207, 0.29262, 1.08176, 6.37924, 0.0662148, 0, 0.000376702, 0.000625123, 0.00048703, 0.294134, 7.41445, 0.42127, 0.0937223, 0.156484, 0.804565, 28.0428, 4.51326, 0.831741, 0.942675, -1.42733, 0.0428582, 0.0331782, 7645.07, 327.483, 77.1372, 1188.06, 218.191, 38.7637, 2.34063, 7.35084, 0, 0, 0, 0, 0, 
1989, 149.27, 119.585, 9.13019, 359.504, 442.825, 19.15, 0, 821.233, 1.20981, 0.580748, 185.534, 128.548, 19, 0, -1.72108, 5.21412, 2.56138, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.77452, 120.069, 103.899, 0.54796, 8.24255E-05, 7.08262, 0.0683891, 0, 0.000367284, 0.000609495, 0.000485569, 0.28678, 10.9324, 5.77281, 0.182205, 0, 1.0465, 32.4639, 18.8762, 0.479567, 0.916352, -1.23397, 0.0437846, 0.0360823, 7645.03, 327.378, 77.0555, 1188.65, 218.191, 38.7651, 2.3395, 7.35065, 0, 0, 0, 0, 0, 
1989, 132.3, 179.42, 10.0534, 355.907, 456.005, 20.2, 0, 887.696, 1.15404, 2.12336, 211.621, 122.335, 19, 0, -1.73942, 6.08481, 2.54255, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.78939, 140.517, 97.3902, 0.465276, 7.54097E-11, 6.52837, 0.0725201, 0, 0.000358102, 0.000594258, 0.000484112, 0.279611, 11.6726, 6.76451, 0.173689, 0, 1.04775, 32.7348, 18.1804, 0.515072, 0.927139, -1.30506, 0.0444323, 0.0416503, 7645, 327.27, 76.9468, 1189.23, 218.191, 38.7664, 2.33847, 7.3505, 0, 0, 0, 0, 0, 
1989, 113.698, 233.93, 10.7634, 366.432, 478.709, 23.8, 0, 1464.18, 1.25733, 4.3596, 235.352, 97.6826, 19, 0, -1.81621, 7.80321, 2.52307, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.80426, 158.855, 76.862, 0.398509, 4.89211E-16, 6.25494, 0.0824472, 0, 0.000349149, 0.000579401, 0.00048266, 0.27262, 11.5003, 6.17099, 0.168685, 0, 0.824487, 34.0726, 14.6496, 0.690139, 0.937646, -1.38416, 0.0456103, 0.0429292, 7644.96, 327.153, 76.7786, 1189.79, 218.191, 38.7677, 2.33753, 7.35037, 0, 0, 0, 0, 0, 
1989, 128.672, 191.134, 10.1872, 369.742, 470.748, 23.25, 0, 1353.23, 0.950742, 5.24762, 218.8, 165.559, 19, 0, -1.84534, 7.20874, 2.50296, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.81913, 141.728, 132.436, 0.233262, 0, 4.77549, 0.0850298, 0, 0.000340421, 0.000564916, 0.000481212, 0.265805, 11.8707, 7.4749, 0.155966, 0, 0.878139, 41.4795, 25.6481, 0.561514, 0.948934, -1.4824, 0.0469419, 0.0460217, 7644.92, 327.035, 76.5892, 1190.34, 218.191, 38.7689, 2.33667, 7.35026, 0, 0, 0, 0, 0, 
1989, 146.462, 133.938, 9.34462, 374.868, 460.909, 22.6, 0, 987.723, 0.714998, 4.88233, 194.359, 152.858, 19, 0, -1.86528, 6.4326, 2.48225, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.834, 126.794, 121.321, 0.193547, 0, 4.35077, 0.0853521, 0, 0.00033191, 0.000550793, 0.000479769, 0.25916, 10.1963, 6.48347, 0.131487, 0, 0.891945, 36.0699, 25.0531, 0.389964, 0.957469, -1.56821, 0.0476604, 0.0468689, 7644.88, 326.916, 76.3971, 1190.89, 218.191, 38.7702, 2.3359, 7.35019, 0, 0, 0, 0, 0, 
1989, 146.588, 133.804, 9.32985, 379.067, 474.867, 23.3, 0, 1377.15, 0.7871, 5.97605, 184.592, 119.388, 19, 0, -1.90211, 7.54192, 2.46095, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.84887, 120.147, 96.7058, 0.168999, 0, 4.54276, 0.0885612, 0, 0.000323612, 0.000537023, 0.000478329, 0.252681, 9.57076, 6.45791, 0.110492, 0, 0.692984, 30.5274, 16.2246, 0.507609, 0.963981, -1.64203, 0.0479515, 0.0466819, 7644.85, 326.797, 76.1943, 1191.43, 218.191, 38.7714, 2.33521, 7.35013, 0, 0, 0, 0, 0, 
1989, 118.546, 222.086, 10.5502, 366.72, 478.627, 23.45, 0, 1710.55, 0.786081, 7.00974, 228.726, 158.078, 19, 0, -1.936, 7.99044, 2.4391, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.86374, 150.549, 126.033, 0.103578, 0, 4.01673, 0.0906793, 0, 0.000315522, 0.000523598, 0.000476894, 0.246364, 11.3236, 8.47598, 0.101166, 0, 0.620743, 39.9351, 23.5696, 0.581337, 0.97112, -1.73282, 0.0482767, 0.0469582, 7644.81, 326.677, 75.9884, 1191.96, 218.191, 38.7727, 2.3346, 7.3501, 0, 0, 0, 0, 0, 
1989, 119.304, 220.162, 10.5065, 371.76, 481.323, 24.45, 0, 2015.44, 0.661229, 7.50326, 229.903, 172.665, 19, 0, -1.91127, 8.09261, 2.41671, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.8786, 149.82, 137.299, 7.98731E-16, 0, 3.72048, 0.0930221, 0, 0.000307634, 0.000510508, 0.000475464, 0.240205, 10.9731, 8.8769, 0.0744594, 0, 0.501958, 43.0222, 26.4897, 0.586769, 0.978203, -1.83517, 0.0487691, 0.0468064, 7644.77, 326.557, 75.775, 1192.5, 218.191, 38.774, 2.33406, 7.3501, 0, 0, 0, 0, 0, 
1989, 116.079, 229.175, 10.5945, 370.653, 482.853, 24.5, 0, 2006.27, 0.595767, 7.63828, 233.054, 171.012, 19, 0, -1.89659, 8.13111, 2.3938, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.89347, 153.956, 135.052, 6.83128E-52, 0, 3.74897, 0.0942327, 0, 0.000299943, 0.000497745, 0.000474037, 0.2342, 10.6862, 9.50355, 0.0419972, 0, 0.357912, 42.0642, 26.4568, 0.553769, 0.984176, -1.93318, 0.0491877, 0.0469171, 7644.73, 326.438, 75.5587, 1193.02, 218.191, 38.7753, 2.3336, 7.35012, 0, 0, 0, 0, 0, 
1989, 127.718, 195.519, 10.1431, 377.798, 487.259, 24.9, 0, 2034.34, 0.53139, 8.03244, 213.776, 140.263, 19, 0, -1.96264, 8.46598, 2.3704, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.90834, 142.162, 111.135, 4.73137E-88, 0, 3.94367, 0.0960009, 0, 0.000292445, 0.000485302, 0.000472615, 0.228345, 9.04391, 9.04391, 6.64742E-09, 0, 0.0785765, 35.0509, 20.0842, 0.53139, 0.989555, -2.03254, 0.0494685, 0.0467627, 7644.69, 326.318, 75.3391, 1193.55, 218.191, 38.7766, 2.33321, 7.35016, 0, 0, 0, 0, 0, 
1989, 138.098, 164.283, 9.71032, 382.719, 487.066, 24.9, 0, 1789.68, 0.456009, 8.0708, 198.034, 137.428, 19, 0, -2.04475, 8.59941, 2.34653, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.92321, 130.728, 109.516, 1.81834E-124, 0, 4.01512, 0.0970222, 0, 0.000285133, 0.000473169, 0.000471197, 0.222636, 8.49167, 8.49167, 0, 0, 0.0765671, 32.2509, 19.4201, 0.456009, 0.994346, -2.13164, 0.0496376, 0.0466468, 7644.65, 326.199, 75.1194, 1194.06, 218.191, 38.778, 2.33289, 7.35022, 0, 0, 0, 0, 0, 
1989, 138.618, 162.604, 9.66708, 383.908, 484.876, 25.05, 0, 1862.79, 0.431468, 8.14326, 200.253, 159.346, 19, 0, -2.12877, 8.63919, 2.32222, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.93808, 131.289, 126.82, 1.51994E-160, 0, 3.95866, 0.0979516, 0, 0.000278005, 0.00046134, 0.000469784, 0.21707, 8.73044, 8.73044, 0, 0, 0.0696219, 35.9316, 23.7953, 0.431468, 0.998381, -2.22654, 0.0497094, 0.046341, 7644.61, 326.08, 74.8995, 1194.58, 218.191, 38.7794, 2.33264, 7.3503, 0, 0, 0, 0, 0, 
1989, 133.459, 178.191, 9.85105, 368.621, 468.149, 22.65, 0, 1509.05, 0.33551, 7.36329, 212.121, 177.91, 19, 0, -2.21302, 7.15314, 2.29748, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.95295, 141.606, 139.926, 1.03459E-196, 0, 3.22983, 0.0918817, 0, 0.000271055, 0.000449806, 0.000468374, 0.211643, 9.024, 9.024, 0, 0, 0.0532766, 38.429, 28.9593, 0.33551, 1, -2.3251, 0.0492586, 0.0459954, 7644.57, 325.965, 74.7019, 1195.1, 218.191, 38.7808, 2.33245, 7.35041, 0, 0, 0, 0, 0, 
1989, 115.993, 229.256, 10.472, 358.857, 469.328, 22.2, 0, 1591.69, 0.350724, 7.1514, 234.779, 176.133, 19, 0, -2.29398, 7.14001, 2.27233, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.96782, 159.293, 137.492, 1.18174E-232, 0, 3.3603, 0.0883993, 0, 0.000264279, 0.000438561, 0.000466969, 0.206352, 9.56908, 9.56908, 0, 0, 0.0537506, 38.9778, 29.0716, 0.350724, 1, -2.41014, 0.0482071, 0.0443628, 7644.53, 325.853, 74.5194, 1195.62, 218.191, 38.7823, 2.33233, 7.35054, 0, 0, 0, 0, 0, 
1989, 122.923, 209.587, 10.2091, 365.62, 474.263, 22.95, 0, 1568.49, 0.334975, 7.30585, 223.867, 166.233, 19, 0, -2.37334, 7.59439, 2.24681, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.98269, 151.326, 130.544, 6.88873E-269, 0, 3.60313, 0.0878894, 0, 0.000257672, 0.000427597, 0.000465568, 0.201193, 8.98676, 8.98676, 0, 0, 0.0563962, 36.1498, 26.7017, 0.334975, 1, -2.50676, 0.0474497, 0.0431785, 7644.5, 325.742, 74.3377, 1196.14, 218.191, 38.7838, 2.33227, 7.35068, 0, 0, 0, 0, 0, 
1989, 123.385, 207.971, 10.1619, 371.801, 482.407, 24.05, 0, 1858.01, 0.366793, 7.63815, 220.751, 158.013, 19, 0, -2.45436, 8.40237, 2.22093, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 2.99756, 149.121, 124.673, 4.5973E-305, 0, 4.04191, 0.0898283, 0, 0.00025123, 0.000416907, 0.000464172, 0.196164, 8.66444, 8.66444, 0, 0, 0.0621192, 35.0008, 24.6761, 0.366793, 1, -2.60856, 0.0472018, 0.0428772, 7644.46, 325.629, 74.1432, 1196.65, 218.191, 38.7853, 2.33228, 7.35085, 0, 0, 0, 0, 0, 
1989, 158.073, 64.381, 7.78994, 381.621, 448.79, 21.45, 0, 1046.1, 0.179328, 6.87668, 155.285, 132.55, 19, 0, -2.53989, 5.90068, 2.19471, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 3.01242, 103.993, 103.993, 0, 0, 2.3036, 0.083621, 0, 0.000244949, 0.000406484, 0.000462779, 0.19126, 5.84889, 5.84889, 0, 0, 0.0378252, 27.7833, 22.7086, 0.179328, 1, -2.72818, 0.0468102, 0.0432954, 7644.42, 325.52, 73.9683, 1197.16, 218.192, 38.7868, 2.33234, 7.35103, 0, 0, 0, 0, 0, 
1989, 157.962, 55.8809, 7.55311, 374.144, 434.004, 19.55, 1, 912.295, 1.13821, 6.37175, 153.984, 106.946, 19, 0, -2.62066, 5.1469, 2.16818, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 3.02729, 105.384, 85.9938, 0, 0.631755, 1.99162, 0.0777846, 0, 0.000238825, 0.000396322, 0.000461391, 0.186478, 5.2577, 4.62825, 0, 0.0220647, 0.0324906, 30.0871, 16.3243, 0.484394, 1, -2.7923, 0.0454127, 0.0417914, 7644.39, 325.416, 73.8253, 1197.68, 218.192, 38.7885, 2.33247, 7.35124, 0, 0, 0, 0, 0, 
1989, 142.604, 53.9071, 6.90623, 363.687, 427.439, 17.95, 0.5, 664.573, 0.612029, 5.97089, 132.758, 100.737, 19, 0, -2.68944, 4.731, 2.14136, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 3.04216, 90.3823, 81.5211, 0, 0.312624, 1.89313, 0.0719113, 0, 0.000232855, 0.000386414, 0.000460007, 0.181816, 4.86301, 4.17523, 0, 0.0242787, 0.0294449, 22.8457, 15.0412, 0.275126, 1, -2.84412, 0.0437435, 0.0395495, 7644.35, 325.319, 73.7188, 1198.2, 218.193, 38.7902, 2.33266, 7.35146, 0, 0, 0, 0, 0, 
1989, 156.905, 44.712, 7.20053, 362.932, 425.497, 16.95, 0, 719.934, 0.14111, 5.70536, 139.051, 117.588, 19, 0, -2.74834, 4.64727, 2.11426, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 3.05703, 93.9478, 93.8291, 0, 0.00415451, 1.98328, 0.0670621, 0, 0.000227033, 0.000376754, 0.000458626, 0.177271, 5.18462, 5.18462, 0, 0, 0.0289778, 22.4631, 18.5747, 0.136956, 1, -2.88816, 0.042085, 0.037043, 7644.32, 325.228, 73.645, 1198.73, 218.193, 38.7919, 2.3329, 7.3517, 0, 0, 0, 0, 0, 
1989, 156.787, 44.8374, 7.18728, 382.654, 448.856, 20.75, 0, 970.633, 0.16482, 6.35219, 135.422, 109.911, 19, 0, -2.80154, 5.98302, 2.08692, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 3.0719, 88.4593, 88.4593, 0, 4.88221E-08, 2.58807, 0.0697102, 0, 0.000221358, 0.000367335, 0.000457251, 0.172839, 4.96848, 4.96848, 0, 0, 0.0366476, 21.1447, 16.4835, 0.16482, 1, -2.94154, 0.0414301, 0.0348857, 7644.29, 325.135, 73.5532, 1199.26, 218.194, 38.7937, 2.3332, 7.35195, 0, 0, 0, 0, 0, 
1989, 154.37, 35.236, 6.82405, 386.427, 442.476, 21.05, 0.5, 852.502, 0.627449, 6.40425, 133.557, 100.508, 19, 0, -2.8548, 5.61061, 2.05935, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 3.08677, 89.6748, 80.6087, 0, 0.319456, 2.1615, 0.0704978, 0, 0.000215824, 0.000358152, 0.000455879, 0.168518, 4.34358, 3.96478, 0, 0.0133237, 0.031715, 24.2869, 15.9347, 0.29467, 1, -3.01171, 0.0416179, 0.0357085, 7644.26, 325.039, 73.4458, 1199.78, 218.194, 38.7954, 2.33356, 7.35223, 0, 0, 0, 0, 0, 
1989, 154.657, 33.0779, 6.77937, 382.817, 440.344, 20.3, 0, 933.391, 0.136427, 6.23503, 130.208, 110.622, 19, 0, -2.90795, 5.39307, 2.03157, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 3.10164, 88.0194, 88.0194, 0, 1.35545E-08, 2.10305, 0.0696988, 0, 0.000210428, 0.000349198, 0.000454511, 0.164305, 4.40239, 4.40239, 0, 0, 0.0293507, 22.0654, 18.1998, 0.136427, 1, -3.06793, 0.0415274, 0.0363789, 7644.23, 324.944, 73.3345, 1200.29, 218.195, 38.7972, 2.33397, 7.35252, 0, 0, 0, 0, 0, 
1989, 113.324, 232.032, 10.1841, 345.899, 455.414, 19.65, 0, 1116.17, 0.198188, 6.11039, 235.841, 175.055, 19, 0, -2.96046, 6.47702, 2.0036, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 3.11651, 166.335, 136.873, 0, 0, 3.27555, 0.0690813, 0, 0.000205167, 0.000340468, 0.000453148, 0.160197, 7.84298, 7.84298, 0, 0, 0.0360864, 35.9398, 30.3391, 0.198188, 1, -3.1338, 0.0409751, 0.0363466, 7644.19, 324.849, 73.2246, 1200.8, 218.196, 38.7989, 2.33444, 7.35283, 0, 0, 0, 0, 0, 
1989, 114.95, 226.945, 10.0939, 363.259, 472.663, 23.05, 0, 1627.68, 0.239228, 6.84361, 232.491, 184.965, 19, 0, -3.01723, 7.66641, 1.97547, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 3.13137, 158.824, 145.364, 0, 0, 3.69913, 0.0738178, 0, 0.000200038, 0.000331956, 0.000451788, 0.156192, 7.44904, 7.44904, 0, 0, 0.0394622, 38.9009, 32.1521, 0.239228, 1, -3.23449, 0.0411744, 0.0361042, 7644.16, 324.75, 73.0805, 1201.3, 218.196, 38.8006, 2.33496, 7.35315, 0, 0, 0, 0, 0, 
1989, 112.346, 15.5214, 4.69036, 400.897, 440.455, 22.4, 9, 885.424, 2.08777, 6.73551, 88.3095, 24.7108, 19, 0, -3.08242, 5.92184, 1.94719, 0.18084, 0.312588, 0.476924, 82, 24.1329, 12.6376, 14.855, 12.1235, 2.73153, 8.39825, 2.46627, 3.14624, 59.5576, 24.121, 0, 1.25652, 2.08879, 0.0742963, 0, 0.000195037, 0.000323657, 0.000450433, 0.152288, 2.68717, -0.865637, 0, 0.162734, 0.0294366, 20.3073, 1.45546, 0.668515, 0.998509, -3.28788, 0.041677, 0.0379343, 7644.13, 324.648, 72.9193, 1201.8, 218.196, 38.8023, 2.33552, 7.35349, 0, 0, 0, 0, 0, 
